ticker,company_name,sector,industry,business_summary,target,market_cap,total_debt,intangible_assets,cash_and_equivalents,current_liabilities,operating_cash_flow,ebitda,interest_expense,net_income,total_assets,fiscal_year,currency,source_url,extraction_status,extraction_error
TATAELXSI,TATA ELXSI LIMITED,Technology,Software - Application,"Tata Elxsi Limited provides product design and engineering, systems integration, and support services in India, the United States, Europe, and Internationally. The company operates through two segments, Systems Integration and Support, and Software Development and Services. It offers AIVA, an AI-based video analytics platform that automates video tagging, object detection, content indexing, and metadata generation; and iCX, a SaaS-based solution for automating, monitoring, and managing CPEs. It also provides QoEtient, a platform for video streaming services; TEPlay, an OTT/IPTV platform; Neuron, an autonomous network platform for telco operators; and uLike, a platform for AI-powered content recommendation engine. In addition, it offers TETHER, a cloud-based platform for vehicle connectivity; eMobility HILS, a scalable solution for validating electric vehicle systems; Robo-Taxi, a platform for autonomous ride-hailing; AVENIR, a platform for real-time data processing, validation, and integration for software defined vehicles; AutonomAI, an AI-driven platform for self-driving capabilities; and MOBIUS+, a blockchain-powered solution. Further, it provides TEDREG, a regulatory intelligence platform for compliance management; Digital Health Platform, a customizable platform for remote patient monitoring, virtual consultations, and personalized health insights; TEngage, a digital health platform for patient engagement tools with customizable workflows, interactive communication channels, and performance tracking dashboards; TEDAX Big Data, an AI-driven analytics platform; and TEcare, a care management platform for multi-channel support and care plan customization. It serves automotive, broadcast and media, communications, off-highway equipment, healthcare and life sciences, appliances and consumer electronics, rail, semiconductor, and aerospace industries. The company was incorporated in 1989 and is headquartered in Bengaluru, India.",0,274815582208.0,1922908000.0,88496000.0,15893381000.0,5296830000.0,8119769000.0,11522562000.0,189814000.0,7849368000.0,35857176000.0,2025,INR,https://finance.yahoo.com/quote/TATAELXSI.NS/balance-sheet/,YFINANCE,
TATAPOWER,TATA POWER CO LTD,Utilities,Utilities - Independent Power Producers,"Tata Power Company Limited engages in the generation, transmission, distribution, and trading of electricity in India and internationally. It operates through Thermal and Hydro, Renewables, Transmission and Distribution, and Others segments. The company generates power from hydroelectric and thermal sources, such as coal, gas, and oil; and provides related ancillary services. It also engages in the operation of transmission and distribution networks; and sale of power to retail customers through distribution network and related ancillary services. In addition, the company offers project management contracts/infrastructure management, and property development services, as well as rents oil tanks. Further, the company manufactures and sells solar cells and modules, and pumps; operates electric vehicle charging stations and coal mines; generates electricity through solar, wind, and waste heat sources; trades in power; and provides engineering, procurement, and construction, as well as logistics services. Additionally, it offers microgrid, rooftop solar, and home automation solutions. As of March 31, 2025, it had an installed generation capacity of 15,733 megawatt. Tata Power Company Limited was founded in 1915 and is headquartered in Mumbai, India.",0,1308651290624.0,679958200000.0,30231600000.0,61648900000.0,453830800000.0,126801900000.0,147989700000.0,43624900000.0,39710000000.0,1567102200000.0,2025,INR,https://finance.yahoo.com/quote/TATAPOWER.NS/balance-sheet/,YFINANCE,
TATASTEEL,TATA STEEL LIMITED,Basic Materials,Steel,"Tata Steel Limited engages in the manufacture and distribution of steel products in India and internationally. It offers reinforcement bars (rebars) and wire rods, cut-and-bend reinforcement bars, welded wire mesh, prefabricated cages (pre-cages), steel couplers and carpet reinforcement, hot-rolled, cold rolled, coated coil, tubes, rebar, metallic coated, pre-finished steels, alloy steels, and profiles and construction systems. The company also provides solutions in building envelopes, structural, fit-out, foundations, and highway engineering products, as well as operates steel service centers. It serves agricultural, automotive, construction, consumer goods, energy and power, engineering, and material handling industries. Tata Steel Limited has a strategic collaboration with Hindustan Zinc Limited to scale low-carbon zinc solutions. The company was incorporated in 1907 and is based in Mumbai, India.",0,2574064812032.0,948010500000.0,74979200000.0,112997100000.0,860935600000.0,235118100000.0,261802100000.0,73409500000.0,34205100000.0,2793948000000.0,2025,INR,https://finance.yahoo.com/quote/TATASTEEL.NS/balance-sheet/,YFINANCE,
TCIEXP,TCI EXPRESS LIMITED,Industrials,Integrated Freight & Logistics,"TCI Express Limited provides express delivery solutions in India and internationally. It provides surface express; domestic and international air express; e-commerce express; C2C express; rail express; and cold chain express services. The company serves automotive and auto component, textile and lifestyle, consumer durables, pharmaceuticals and cold chain, engineering, retail, e-commerce, telecom, food processing, and defense and aerospace industries. The company was formerly known as TCI Properties (Pune) Limited. TCI Express Limited was founded in 1996 and is based in Gurugram, India.",0,20050872320.0,98600000.0,44700000.0,1599100000.0,1347600000.0,1184200000.0,1377800000.0,9800000.0,858100000.0,9186500000.0,2025,INR,https://finance.yahoo.com/quote/TCIEXP.NS/balance-sheet/,YFINANCE,
TCS,TATA CONSULTANCY SERV LT,Technology,Information Technology Services,"Tata Consultancy Services Limited provides information technology (IT) and IT enabled services in the Americas, Europe, India, and internationally. The company provides TCS ADD, a suite of AI powered life sciences platforms; TCS BaNCS, a financial services platform; TCS BFSI Platforms, a cloud-native, as-a-service digital ecosystem for insurers and financial firms; TCS Chroma, a cloud-based human resource management system platform; TCS Customer Intelligence & Insights, an AI-driven customer analytics and real-time CDP solution; TCS ERP on Cloud, an SAP platform as a service; ignio, a cognitive automation software product; TCS iON, a learning ecosystem; and TCS HOBS, a cloud-native, catalog-centric platform for personalization of products and processes. It also offers TCS Intelligent Urban Exchange for enterprises and smart cities; TCS OmniStore, a retail commerce platform; TCS Optumera, a retail-connected strategic intelligence platform; TCS Tap, a platform for intelligent procurement; Quartz, a distributed ledger technology; TCS TwinX, an enterprise digital twin platform; TCS MasterCraft, an AI-driven cognitive automation product; Jile, an enterprise agile planning and delivery tool; and TCS DigiBOLT, an end-to-end, organization-wide enterprise platform. In addition, the company provides cloud, cognitive business, consulting, cybersecurity, data and analytics, enterprise solutions, IoT and digital engineering, TCS interactive, artificial intelligence, network solutions, and sustainability services. It serves banking; capital markets; consumer packaged goods and distribution; communications, media, and information services; education; energy, resources, and utilities; healthcare; high tech; insurance; life sciences; manufacturing; public services; retail; and travel and logistics industries. The company was founded in 1968 and is based in Mumbai, India. Tata Consultancy Services Limited is a subsidiary of Tata Sons Private Limited.",0,8946083430400.0,112830000000.0,92840000000.0,485110000000.0,609140000000.0,520940000000.0,722740000000.0,12270000000.0,492100000000.0,1823720000000.0,2026,INR,https://finance.yahoo.com/quote/TCS.NS/balance-sheet/,YFINANCE,
TECHM,TECH MAHINDRA LIMITED,Technology,Information Technology Services,"Tech Mahindra Limited provides information technology services and solutions in the Americas, Europe, India, and internationally. It operates through Information technology Business and Business Process Services segments. It offers application development maintenance, intelligent automation, testing, performance engineering, cloud consulting, engineering and network, data analytics, and artificial intelligence (AI) services. The company also provides business process services, such as Consulting NXT.NOW, growth accelerators, business-process-as-a-service, service desk, technical assistance, supply chain management, finance and accounting, GIS, analytics, trust and safety, and transformation through technology; customer experience and design services; and cyber security, blockchain, and metaverse services. In addition, it offers ESG consulting and talent pool, energy, resource management, supply chain, and data management and reporting solutions, as well as environment, health, and safety solutions; and digital enterprise applications. Further, the company provides Yantr.ai, a field service management software; Kornea, a cloud-native AI-powered workforce management solution; Populii, an enterprise gig platform; AceFin, an AI-based BPaaS solution; AftEAZE, a digital aftermarket platform; netOps.ai, a cloud platform for telco networks; MobiLytix marketing studio; Epselon automation platform; Entellio, a chatbot platform; Blue Marble solution; and InfoWise for enterprise metadata. It serves banking and financial services; communication; energy and utilities; healthcare and life sciences; hi-tech; insurance; manufacturing; media and entertainment; private equity; oil and gas; professional services; retail and consumer goods; and travel, transportation, hospitality, and logistic sectors. It has a collaboration with NVIDIA Corporation to develop AI powered telco network operations reasoning agent. The company was incorporated in 1986 and is based in Pune, India.",0,1271861477376.0,20252000000.0,100484000000.0,74070000000.0,126740000000.0,57857000000.0,78278000000.0,3217000000.0,42515000000.0,444945000000.0,2025,INR,https://finance.yahoo.com/quote/TECHM.NS/balance-sheet/,YFINANCE,
TEJASNET,TEJAS NETWORKS LIMITED,Technology,Communication Equipment,"Tejas Networks Limited provides telecom and data networking-related products and services in India and internationally. It offers radio access networks, fiber broadband access, satcom solutions, optical aggregation, switching and routing, direct-to-mobile broadcast solutions, metro core and backbone, packet transport networks, network management systems, and wireless core products. The company also designs, manufactures, and sells wireless and wireline networking products, including 4G/5G radio access (LTE/NR), converged 4G/5G core, fiber-to-home and fiber-to enterprise (GPON/XGSPON), optical transmission (DWDM/ PTN/OTN), carrier switching and routing (Ethernet, IP/MPLS), satellite, and broadcast networking products; and designs and develops software products that enable remote configuration, monitoring, provisioning and management. In addition, it provides network build, consultancy, nurture, and managed services. It serves communications service providers for both mobile and fixed broadband, internet service providers, broadband bandwidth providers, utility companies, defense, and government entities. The company was formerly known as Tejas Networks India Limited and changed its name to Tejas Networks Limited in March 2008. Tejas Networks Limited was incorporated in 2000 and is headquartered in Bengaluru, India.",0,78501117952.0,34068700000.0,10358200000.0,10958600000.0,62291600000.0,-4914900000.0,12795900000.0,2281600000.0,4465300000.0,104619700000.0,2025,INR,https://finance.yahoo.com/quote/TEJASNET.NS/balance-sheet/,YFINANCE,
THERMAX,THERMAX LTD,Industrials,Conglomerates,"Thermax Limited provides energy, environmental, and chemical solutions in India and internationally. It operates in Industrial Products, Industrial Infra, Green Solutions, and Chemical segments. The Industrial Products segment offers manufacturing, installation, sales and services related to boilers and heating equipment, absorption chillers/heat pumps, air pollution control equipment/ systems, water & waste recycling, including associated services and engineering, procurement and construction. The Industrial Infra segment provides engineering, procurement, and construction (EPC) of power plants, infra projects, and flue gas desulphurisation projects, along with associated services and manufacturing, installation, sales and services related to boiler and heater plants. The Green solutions segment builds, owns and operates BOO models, energy management solutions, oil and gas-fired, green hydrogen projects and renewable energy (Solar/Wind). The Chemical segment offers manufacturing, installation, sales and services related to ion exchange resins, performance chemicals, construction chemicals, water treatment chemicals, oil field chemicals, paper and construction chemicals, and related services. It also operates cogeneration, waste heat recovery power, captive power, and independent power plants, as well as offers operation and maintenance services. In addition, the company offers steam boilers; waste heat recovery units; fired heaters and process furnaces; thermic fluid, hot air, and hot water heaters; and waste heat recovery. It serves automobiles, cement, chemicals and fertilizers, commercial/construction, dairy, distillery, paper and pulp, pharmaceuticals, plywood, power generation, food, refineries and petrochemicals, soft beverages, metals, sugar, textiles, and tyre industries. Thermax Limited was incorporated in 1966 and is headquartered in Pune, India. Thermax Limited is a subsidiary of RDA Holdings Private Limited.",0,436039581696.0,17337700000.0,1924400000.0,27218400000.0,56350900000.0,10427900000.0,11571500000.0,1141700000.0,6344700000.0,120380200000.0,2025,INR,https://finance.yahoo.com/quote/THERMAX.NS/balance-sheet/,YFINANCE,
THYROCARE,THYROCARE TECH LTD,Healthcare,Diagnostics & Research,"Thyrocare Technologies Limited provides diagnostic testing services to patients, laboratories, and hospitals in India. It operates through three segments: Diagnostic Testing Services, Imaging Services, and Others. The Diagnostic Testing Services segment engages in the selling of consumables used for collection, and promotion of pathology. The Imaging Services segment sells radio-pharmaceutical and consumables for reporting. The Others segment engages in the sale of testing equipment and consumables; and glucometer and glucostrips under the brand name sugarscan. The company offers diagnostic and pathological services. The company was founded in 1996 and is based in Navi Mumbai, India. Thyrocare Technologies Limited is a subsidiary of Docon Technologies Private Limited.",0,63313076224.0,246800000.0,1130500000.0,1916700000.0,1218400000.0,1913200000.0,2037500000.0,30500000.0,915100000.0,6927500000.0,2025,INR,https://finance.yahoo.com/quote/THYROCARE.NS/balance-sheet/,YFINANCE,
TIINDIA,TUBE INVEST OF INDIA LTD,Industrials,Conglomerates,"Tube Investments of India Limited, together with its subsidiaries, engages in the manufacture and sale of precision engineered and metal formed products to automotive, railway, construction, agriculture, etc. in India. It operates through eight segments: Engineering, Metal Formed Products, Mobility, Gear and Gear Products, Power Systems, Industrial Systems, Medical, and Semiconductors. The Engineering segment offers cold rolled steel strips, precision steel tubes, cold drawn welded tubes, electric resistance welded tubes, and tubular components. The Metal Formed Products segments provides automotive chains, fine blanked and stamped products, roll-formed car doorframes, and cold rolled formed sections. The Mobility segment offers standard bicycles; special bicycles, including alloy bikes; specialty performance bikes; fitness equipment; and electric bicycles, as well as cycling accessories and spare parts. The Gear and Gear Products segment provides gears, gear boxes, gear motors, and gear assemblies. The Power Systems segment offers transformers and switchgears, as well as engages automation and turnkey projects. The Industrial Systems segment provides electric motors, alternators, drives, and traction electronics, as well as SCADA solutions. The Electric Vehicle segment offers electric three-wheelers, tractors, and commercial vehicles. The Medical segment is involved in the provision of medical consumables; and contract development and manufacturing operations of active pharmaceutical ingredients. It also offers industrial chains, optic lens, TMT bars and TI machine building solutions. The company was founded in 1900 and is based in Chennai, India.",0,525592788992.0,30974600000.0,20313300000.0,29486300000.0,52314300000.0,12134100000.0,22071100000.0,616900000.0,6737100000.0,159644800000.0,2025,INR,https://finance.yahoo.com/quote/TIINDIA.NS/balance-sheet/,YFINANCE,
TIMKEN,TIMKEN INDIA LTD.,Industrials,Tools & Accessories,"Timken India Limited manufactures, sells, and distributes tapered and other roller bearings, components, accessories, and mechanical power transmission products in India, the United States, and internationally. The company offers engineered bearing products, such as ball, plain, precision, and needle and thrust bearings; cylindrical, energy efficient, spherical, and tapered roller bearings; housed and premium wheel hub units; and driveline center support bearings for commercial and light vehicles, as well as aerospace, industrial, and rail bearing repair services. It also provides mechanical power transmission products, including seals, maintenance tools, lubrication and filtration solutions, encoders, gear boxes/transmissions, couplings and joints, belts, augers, linear motion products, brakes and clutches, commercial vehicles wheel end accessories and tools, and chains. In addition, the company offers maintenance contract and refurbishment services. It sells its products under the TIMKEN, ROLLON, PHILADELPHIA GEAR, GGB, GROENEVELD, BEKA, Cone Drive, NADELLA, Lovejoy, DIAMOND, DRIVES, SPINEA, PTTECH, LAGERSMIT, TORSION CONTROL PRODUCTS, DES-CASE, and other brands. The company serves various markets, including defense, mining, metals, civil aerospace, commercial vehicles, agriculture, energy, rail, automotive, construction, outdoor power equipment, and industrial equipment and machinery. The company was formerly known as Tata Timken Limited and changed its name to Timken India Limited in July 1999. The company was incorporated in 1987 and is based in Bengaluru, India. Timken India Limited operates as a subsidiary of Timken Singapore Pte Ltd.",0,261069193216.0,166170000.0,3185570000.0,5114490000.0,5117180000.0,3872980000.0,6417880000.0,42890000.0,4473860000.0,34253560000.0,2025,INR,https://finance.yahoo.com/quote/TIMKEN.NS/balance-sheet/,YFINANCE,
TITAN,TITAN COMPANY LIMITED,Consumer Cyclical,Luxury Goods,"Titan Company Limited, together with its subsidiaries, manufactures and sells watches, jewelry, eyewear, and other accessories and products in India and internationally. It operates through four segments: Watches and Wearables, Jewellery, Eyecare, and Others. The company designs, manufactures, and retails watches and wearables under the Nebula, Titan, Titan Clocks, Zoop, Titan Octane, Raga, Xylys, Edge, Fastrack, Sonata, Titan Smart, Fastrack smart, SF, Titan World, and Helios brands; jewellery products under the Mia, CaratLane, Tanishq, and Zoya brands; and eyecare products under the Titan Glares, Titan Eye+ and Fastrack Eyecare brands. It also offers sarees, dress materials, and ready-to-wear kurtas under the Taneira brand; perfumes under the SKINN brand; belts and wallets under the TITAN brand; and bags under the Fastrack and IRTH brands. In addition, the company provides manufacturing services and automation solutions for aerospace, defense, transportation, electrical and electronics, and medical sectors. It offers its products through owned and franchised retail stores, as well as online. The company was formerly known as Titan Industries Limited and changed its name to Titan Company Limited in August 2013. Titan Company Limited was incorporated in 1984 and is based in Bengaluru, India.",0,3937859796992.0,207770000000.0,4450000000.0,24130000000.0,257930000000.0,-5410000000.0,61810000000.0,9530000000.0,33370000000.0,406470000000.0,2025,INR,https://finance.yahoo.com/quote/TITAN.NS/balance-sheet/,YFINANCE,
TORNTPHARM,TORRENT PHARMACEUTICALS L,Healthcare,Drug Manufacturers - Specialty & Generic,"Torrent Pharmaceuticals Limited engages in the research, development, manufacturing, marketing, and distribution of branded and generic pharmaceutical formulations in India, the United States, Brazil, Germany, and internationally. The company offers products in various therapeutic areas, including anti-diabetic, anti-microbial, cardiovascular, urology, gynecology, oncology, gastro-intestinal, nephrology, neuro-psychiatric, cosmo-dermatology, pain management, anti-infective, and miscellaneous, as well as vitamins, minerals, and nutrients. It also provides contract manufacturing services. The company offers its products under Tedibar, Shelcal, Unienzyme, and Ahaglow brands. The company was formerly known as Trinity Laboratories and changed its name to Torrent Pharmaceuticals Limited in 1971. The company was founded in 1959 and is based in Ahmedabad, India. Torrent Pharmaceuticals Limited is a subsidiary of Torrent Investments Limited.",0,1415040335872.0,32023200000.0,46021300000.0,6879700000.0,47171900000.0,25851100000.0,37191200000.0,2513800000.0,19112500000.0,149897400000.0,2025,INR,https://finance.yahoo.com/quote/TORNTPHARM.NS/balance-sheet/,YFINANCE,
TORNTPOWER,TORRENT POWER LTD,Utilities,Utilities - Independent Power Producers,"Torrent Power Limited, together with its subsidiaries, engages in the generation, renewables, transmission and distribution of electricity in India. The company owns thermal power plants with a generation capacity of 3,092 megawatts; solar power plants with a generation capacity of 2,319 megawatts peak; and wind power plants with a generation capacity of 2,581 megawatts. It also distributes electricity in the cities of Ahmedabad, Gandhinagar, Surat, Dadra and Nagar Haveli, Daman and Diu, Dahej, and Dholera covering an area of 2,050 square kilometers; and operates as a franchisee for electricity distribution in the cities of Bhiwandi, Agra, and Shil-Mumbra-Kalwa covering an area of approximately 1,007 square kilometers. In addition, the company is involved in the manufacture and supply of power cables and ancillary services. The company was incorporated in 2004 and is headquartered in Ahmedabad, India. Torrent Power Limited is a subsidiary of Torrent Investments Limited.",0,742552240128.0,88397400000.0,8585300000.0,11869000000.0,75894900000.0,48049100000.0,57663500000.0,10166500000.0,29885000000.0,365733800000.0,2025,INR,https://finance.yahoo.com/quote/TORNTPOWER.NS/balance-sheet/,YFINANCE,
TREEHOUSE,Tree House Education & Accessories Limited,Consumer Services,Education & Training Services,Provides educational services through playgroups and nurseries.,1,0.0,989129560.0,250155275.0,221247066.0,832090515.0,-125807648.0,676899131.0,167202230.0,67675305.0,7940636988.0,2016,INR,https://AnnualReport,SUCCESS_MANUAL,
TRENT,TRENT LTD,Consumer Cyclical,Apparel Retail,"Trent Limited engages in the retailing and trading of apparels, footwear, accessories, food, grocery, and non-food products in India. The company provides apparel, footwear, and accessories for men, women, and children, as well as furnishings, decor, and a range of home accessories under the Westside brand; apparels and footwear for men, women, and children under the Zudio brand; ethnic apparels, beauty products, and accessories under the Utsa brand; and luxurious occasion and ethnic wear for men and women under the Samoh brand. Additionally, it operates a youth-focused fashion brand, called, Burnt Toast. It also operates Star Hypermarket, a convenience store chain that offers a range of products, including staple foods, beverages, health and beauty products, apparel, home furnishings, vegetables, fruits, dairy, and non-vegetarian products; and Booker Wholesale, a cash and carry chain of stores, which provides various products, such as staple foods, beverages, health and beauty products, dairy, non-vegetarian products, and non-food products to caterers, retailers, and other businesses. In addition, the company engages in the operation of StarQuik for online grocery retailing; provision of business support and outsourcing services relating to accounting, merchandising, human resources, payroll, sourcing, warehousing, distribution, etc.; and franchisee business, as well as designing, development, and manufacture of apparel and apparel related products. Further, it sells its products online through Westside.com, Tata CliQ, and Tata Neu, as well as My Star App. Trent Limited was incorporated in 1952 and is based in Mumbai, India.",0,1377656111104.0,22371900000.0,1155600000.0,9731600000.0,20106900000.0,16609000000.0,30642400000.0,1385900000.0,15467200000.0,94196400000.0,2025,INR,https://finance.yahoo.com/quote/TRENT.NS/balance-sheet/,YFINANCE,
TRIDENT,TRIDENT LIMITED,Consumer Cyclical,Textile Manufacturing,"Trident Limited manufactures, trades, and sells textiles, paper, chemicals, and energy in India, the United States, and internationally. The company operates through four segments: Yarn, Towel, Bedsheets, Paper and Chemicals. The company offers cotton combed, open-end, air jet, carded, organic cotton, core spun, blended, eli-twist, slub, compact, air-rich, certified cotton, mélange, packed dye, zero twist, bamboo/cotton, modal/cotton, BCI cotton, BMP cotton, and dyed yarns; and home textiles, including bath and bed linen products. It also provides branded copier, writing and printing maplitho, bible and offset printing paper products; and LR/AR grade sulphuric acid for use in battery production, zinc sulphate, alum, dyes and detergents. It also exports its products. The company was formerly known as Abhishek Industries Limited and changed its name to Trident Limited in April 2011. Trident Limited was incorporated in 1990 and is based in Barnala, India.",0,128394674176.0,16352300000.0,434000000.0,5387200000.0,12495300000.0,9446800000.0,9687100000.0,1279600000.0,3698800000.0,71607200000.0,2025,INR,https://finance.yahoo.com/quote/TRIDENT.NS/balance-sheet/,YFINANCE,
TTKPRESTIG,TTK PRESTIGE LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances","TTK Prestige Limited, together with its subsidiaries, manufactures and markets kitchen and home appliances under the Prestige and Judge brands in India and internationally. The company offers pressure cookers; cookware; cooking appliances, such as gas stove, induction/infrared cooktops, rice cooker, OTG, and air fryer; food preparation products, including mixers and wet grinders, hand blenders, hand mixer, electric chopper, and grain grinder; and breakfast and snacks products, toasters, kettles, juicer, coffee maker, egg boiler, and yogurt maker. It also provides a chimney/ kitchen hood; home appliances, such as iron, water purifier, vacuum cleaners, roti maker, and fruit and vegetable cleaners; accessories products, such as bottles and flasks, knife/knife sets, veggie cutter, cooker separator, barbeque set, gaskets, cleaning tools, ladders, dust bin, copper water dispenser, and gas lighter; and wedding gift. The company sells its products through a network of outlets under the Prestige Xclusive name; and online. TTK Prestige Limited was incorporated in 1955 and is headquartered in Bengaluru, India.",0,64620318720.0,1797700000.0,1015200000.0,8170200000.0,4771400000.0,1572400000.0,2607700000.0,154800000.0,1124400000.0,25348100000.0,2025,INR,https://finance.yahoo.com/quote/TTKPRESTIG.NS/balance-sheet/,YFINANCE,
TULIP,Tulip Telecom,Communication Services,Telecom Services,Provided IP-based data services and fiber connectivity.,1,0.0,20797892875.0,0.0,219183637.0,17790119126.0,100162796.0,-260494631.0,1348384890.0,-7420008057.0,40314100230.0,2013,INR,https://AnnualReport,SUCCESS_MANUAL,
TVSMOTOR,TVS MOTOR COMPANY  LTD,Consumer Cyclical,Auto Manufacturers,"TVS Motor Company Limited, together with its subsidiaries, engages in the manufacture and sale of automotive vehicles and components, spare parts, and accessories in India and South Africa. It operates through Automotive Vehicles & Parts and Related Investments; and Investment Held in Financial Services segments. The company offers motorcycles under the Apache RTR, Apache RR, Ronin, Raider, Radeon, StaR City+, and Sport brand names; scooters under the Jupiter, Jupiter 1255, Ntorq, and Zest 110 brands; electric vehicles under the TVS X and iQUBE brands; mopeds under the XL 100 brand name; and three wheelers under the TVS King brand name. It also provides e-bikes under the Cilo, Simpel, and Allegro brands; e-cargo bikes and accessories; electric mobility, predictive analytics, and industrial IoT solutions; and financing services for two-wheelers. In addition, the company is involved procurement, refurbishment, and retailing of the pre-owned multi-brand two-wheeler motorcycles and scooters; and development, design, manufacture, sale and distribution of high-tech products and components in the field of personal e-mobility. The company was incorporated in 1992 and is headquartered in Chennai, India. TVS Motor Company Limited operates as a subsidiary of TVS Holdings Limited.",0,1776443195392.0,286087100000.0,28160000000.0,46389800000.0,231735400000.0,35029200000.0,66340700000.0,20831600000.0,22355600000.0,479369100000.0,2025,INR,https://finance.yahoo.com/quote/TVSMOTOR.NS/balance-sheet/,YFINANCE,
UBL,UNITED BREWERIES LTD,Consumer Defensive,Beverages - Brewers,"United Breweries Limited engages in manufacture, purchase, and sale of beer and non-alcoholic beverages in India and internationally. The company offers beer products under the Heineken Original, Heineken Silver, Kingfisher Premium, Kingfisher Strong, Kingfisher Ultra, Kingfisher Ultra Max, Kingfisher Ultra Witbier, Amstel Bier, Amstel Grande, Bullet, Bullet Super Strong, Cannon 10000, Zingaro, Kingfisher Storm, Kingfisher Blue, Kingfisher Flavour Mango and lemon, Kalyani Black Label, UB Export Lager, UB Export Strong, London Pilsner Premium, London Pilsner Premium Strong, and Queenfisher brands; and non-alcoholic products under the Kingfisher Premium Packaged Drinking Water, Kingfisher Strong Power Soda, Kingfisher Ultra-Premium Soda, and Heineken 0.0. It also licenses its brands; and offers contract manufacturing services. In addition, the company is involved in scrap sales. The company was founded in 1915 and is based in Bengaluru, India. United Breweries Limited operates as a subsidiary of Heineken N.V.",0,386480996352.0,6199800000.0,138200000.0,3512600000.0,37830100000.0,2350500000.0,8501700000.0,120800000.0,4416900000.0,82227900000.0,2025,INR,https://finance.yahoo.com/quote/UBL.NS/balance-sheet/,YFINANCE,
UFO,UFO MOVIEZ INDIA LTD.,Communication Services,Entertainment,"UFO Moviez India Limited, together with its subsidiaries, provides digital cinema distribution and in-cinema advertising in India and the Middle East. It distributes films; in-cinema advertising that enables the advertisers to connect with audience; caravan talkies, an ideal mix of traditional media tools and experiential marketing; and UFO Framez, an in-cinema advertising that helps advertisers in local markets to connect with direct sales associates to reach the target audience through UFO moviez. The company also offers UFO-M4, a satellite-based, e-cinema movie delivery platform; digital mastering, and movie marketing and release of films services; and operates club cinemas. UFO Moviez India Limited was incorporated in 2004 and is based in Mumbai, India.",0,2735275776.0,883003000.0,388416000.0,777071000.0,1438354000.0,500781000.0,671627000.0,118140000.0,95724000.0,5596064000.0,2025,INR,https://finance.yahoo.com/quote/UFO.NS/balance-sheet/,YFINANCE,
UJAAS,Ujaas Energy,Energy,Solar,Focuses on solar power generation and solar EPC services.,1,0.0,1305284000.0,2277000.0,6508000.0,1159970000.0,-172536000.0,202916000.0,165831000.0,66082000.0,4334578000.0,2019,INR,https://AnnualReport,SUCCESS_MANUAL,
ULTRACEMCO,ULTRATECH CEMENT LIMITED,Basic Materials,Building Materials,"UltraTech Cement Limited, together with its subsidiaries, engages in the manufacture and sale of clinker, cement, ready mix concrete, and related products in India, the United Arab Emirates, Bahrain, and Sri Lanka. The company offers ordinary Portland, Portland pozzolana, composite, Weather Plus, and Portland slag; white cement, wall care putty, and value-added products; ready-mix concrete; dry mix mortars, such as tile and marble binders, plasters and mortars, industrial and precision grouts, repair and rehabilitation, and flooring screed; and waterproofing products, including liquid and cement waterproofing products. It also provides masonry products; and TMT steel bars, paints, waterproofing solutions and treatments, switchboards and fittings, plywood, shuttering ply, power and hand tools, PVC pipes, sanitary ware, roofing sheets, and water storage tanks, as well as flooring materials, such as marble, granite, and semi-precious stones through its retail stores under UltraTech Home Expert Store brand name. In addition, the company operates mobile concrete labs that offers on-ground technical assessment of construction materials; and provides Vaastu, pest control, and water testing services, as well as home loans. It offers its products under UltraTech Décor, DuraFacad, Pervious, MaxSheen, AquaSeal, ThermoCon+, FreeFlow+, FireSafe, DuraPlus, CorroProtect, Litecon, iFloors, Rapid, and ZIP brands. The company was incorporated in 2000 and is based in Mumbai, India. UltraTech Cement Limited operates as a subsidiary of Grasim Industries Limited.",0,3383588028416.0,241021800000.0,86738000000.0,45557000000.0,323649700000.0,106734300000.0,131690300000.0,16259500000.0,60391100000.0,1336971600000.0,2025,INR,https://finance.yahoo.com/quote/ULTRACEMCO.NS/balance-sheet/,YFINANCE,
UNIPLY,Uniply Industries,Basic Materials,Building Materials,Manufactured plywood and furniture products.,1,0.0,641785273.0,0.0,41167080.0,919703656.0,-142020307.0,185366289.0,65176047.0,72922244.0,2345963674.0,2017,INR,https://AnnualReport,SUCCESS_MANUAL,
UNITECH,UNITECH LTD,Real Estate,Real Estate - Diversified,"Unitech Limited together with its subsidiaries, engages in the real estate development and related activities in India. It is also involved in the property management, hospitality, power transmission, consultancy, construction, rental, and investment businesses. The company was incorporated in 1971 and is headquartered in Gurugram, India.",0,12694411264.0,73210178000.0,3850325000.0,10868957000.0,339996901000.0,-733990000.0,-12904033000.0,26721485000.0,-25934715000.0,264359154000.0,2025,INR,https://finance.yahoo.com/quote/UNITECH.NS/balance-sheet/,SUCCESS_MANUAL,
